_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a,please_explain_the_reasoning_behind_your_choices_optional,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a_gold,please_explain_the_reasoning_behind_your_choices_optional_gold,query_node_id,query_node_img,query_node_label,query_process_id,result_group_id,result_group_img,result_group_labels,result_process_id,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a_gold
1308264930,9/27/2017 18:00:28,2875416768,9/27/2017 17:59:57,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,4,,"2698
2699",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264930,9/27/2017 18:30:55,2875503877,9/27/2017 18:30:17,false,elite,0.7238,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2700,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264930,9/27/2017 18:33:34,2875510154,9/27/2017 18:32:49,false,elite,0.7353,43787115,VEN,18,Araure,190.79.136.198,1,,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264931,9/27/2017 18:10:51,2875439503,9/27/2017 18:10:22,false,clixsense,0.8501,42126087,GRC,35,Athens,89.210.77.122,5,,2700,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264931,9/27/2017 18:10:56,2875439709,9/27/2017 18:10:23,false,neodev,0.7851,43906122,EGY,11,Cairo,45.244.150.215,5,,2703,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264931,9/27/2017 18:12:35,2875443783,9/27/2017 18:10:25,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,2,,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264932,9/27/2017 18:04:33,2875425560,9/27/2017 18:03:57,false,neodev,0.8294,43129448,IND,25,Chennai,157.50.23.248,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264932,9/27/2017 18:36:58,2875520875,9/27/2017 18:34:17,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,2,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264932,9/27/2017 19:06:44,2875591616,9/27/2017 19:04:26,false,elite,0.7791,43789601,VEN,"","",186.88.54.164,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264933,9/27/2017 18:08:03,2875433386,9/27/2017 18:06:23,false,clixsense,0.8501,42126087,GRC,35,Athens,89.210.77.122,4,,2705,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264933,9/27/2017 18:12:13,2875443071,9/27/2017 18:06:30,false,neodev,0.8153,42325436,NPL,00,Kathmandu,49.244.79.33,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264933,9/27/2017 18:32:17,2875506911,9/27/2017 18:08:16,false,clixsense,0.6111,42150186,UKR,03,Chernivtsi,194.146.139.240,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264934,9/27/2017 17:59:29,2875414680,9/27/2017 17:58:39,false,neodev,1.0,43144381,PHL,37,"",110.54.173.253,3,,"2690
2691
2706",,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264934,9/27/2017 18:30:10,2875502159,9/27/2017 18:28:46,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,3,,2707,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264934,9/27/2017 19:05:41,2875589112,9/27/2017 19:01:27,false,clixsense,0.7985,43752044,RUS,71,Yekaterinburg,5.166.46.237,5,,2706,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264935,9/27/2017 18:05:48,2875428345,9/27/2017 18:05:12,false,clixsense,0.8658,9370915,IND,16,Mumbai,120.63.6.208,4,,2696,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264935,9/27/2017 18:35:52,2875517098,9/27/2017 18:35:19,false,elite,0.7353,43787115,VEN,18,Araure,190.79.136.198,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264935,9/27/2017 19:08:31,2875595556,9/27/2017 19:05:43,false,clixsense,0.7985,43752044,RUS,71,Yekaterinburg,5.166.46.237,4,,"2694
2709",,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264936,9/27/2017 17:58:37,2875412810,9/27/2017 17:57:53,false,neodev,1.0,43144381,PHL,37,"",110.54.173.253,3,,"2695
2698
2699
2700",,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264936,9/27/2017 18:28:58,2875498864,9/27/2017 18:27:56,false,elite,0.7353,43787115,VEN,18,Araure,190.79.136.198,1,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264936,9/27/2017 20:04:04,2875708643,9/27/2017 20:00:44,false,clixsense,0.7301,41433005,UKR,14,Lugansk,178.158.113.86,4,,2695,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264937,9/27/2017 17:59:29,2875414679,9/27/2017 17:58:39,false,neodev,1.0,43144381,PHL,37,"",110.54.173.253,4,,"2701
2702",,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264937,9/27/2017 18:30:10,2875502121,9/27/2017 18:28:46,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,3,,2703,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264937,9/27/2017 19:05:41,2875589114,9/27/2017 19:01:27,false,clixsense,0.7985,43752044,RUS,71,Yekaterinburg,5.166.46.237,5,,2703,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264938,9/27/2017 18:03:19,2875422867,9/27/2017 18:00:39,false,clixsense,0.8658,9370915,IND,16,Mumbai,120.63.6.208,4,,2689,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264938,9/27/2017 18:31:48,2875505864,9/27/2017 18:30:43,false,neodev,0.7333,43615460,EGY,11,Cairo,197.37.40.7,4,,2687,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264938,9/27/2017 18:34:09,2875511554,9/27/2017 18:31:21,false,clixsense,0.75,43723043,IDN,10,Yogyakarta,36.73.80.242,2,,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264939,9/27/2017 17:59:29,2875414682,9/27/2017 17:58:39,false,neodev,1.0,43144381,PHL,37,"",110.54.173.253,4,,"2688
2704
2705",,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264939,9/27/2017 18:30:10,2875502152,9/27/2017 18:28:46,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,1,,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264939,9/27/2017 19:05:41,2875589107,9/27/2017 19:01:27,false,clixsense,0.7985,43752044,RUS,71,Yekaterinburg,5.166.46.237,4,,2708,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264940,9/27/2017 19:03:06,2875583267,9/27/2017 19:00:33,false,clixsense,0.7506,43805853,GRC,35,Athens,79.166.254.245,4,,"2690
2691
2706
2707",,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264940,9/27/2017 19:03:52,2875584884,9/27/2017 18:59:08,false,elite,0.7791,43789601,VEN,"","",186.88.54.164,5,,2706,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264940,9/27/2017 19:49:37,2875680768,9/27/2017 19:36:48,false,elite,0.7702,43788548,VEN,07,Valencia,186.89.107.28,5,,2706,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264941,9/27/2017 18:09:23,2875436318,9/27/2017 18:08:33,false,clixsense,0.8658,9370915,IND,16,Mumbai,120.63.6.208,3,,2709,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264941,9/27/2017 18:10:16,2875438090,9/27/2017 18:09:35,false,clixsense,0.8867,43719778,EGY,11,Cairo,45.244.150.215,3,,2694,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264941,9/27/2017 18:17:12,2875457501,9/27/2017 18:08:42,false,elite,0.7353,43787115,VEN,18,Araure,190.79.136.198,1,it's not document delivery,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264942,9/27/2017 18:07:43,2875432532,9/27/2017 18:07:17,false,neodev,0.8294,43129448,IND,25,Chennai,157.50.23.248,1,,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264942,9/27/2017 18:38:31,2875524718,9/27/2017 18:37:25,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,3,,2700,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264942,9/27/2017 19:08:13,2875594935,9/27/2017 19:07:25,false,imerit_india,0.7311,25772685,IND,28,Kolkata,115.112.75.70,4,,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264943,9/27/2017 18:05:03,2875426539,9/27/2017 18:04:37,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,3,,2701,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264943,9/27/2017 18:06:09,2875429035,9/27/2017 18:05:30,false,neodev,0.7851,43906122,EGY,11,Cairo,45.244.150.215,2,,2701,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264943,9/27/2017 18:09:52,2875437393,9/27/2017 18:04:56,false,neodev,0.5796,43685853,EGY,11,Cairo,62.114.217.212,1,,NONE,,,2670,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png,Documents received,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264944,9/27/2017 18:05:09,2875426810,9/27/2017 18:04:21,false,clixsense,0.8658,9370915,IND,16,Mumbai,120.63.6.208,4,,2689,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264944,9/27/2017 18:54:15,2875562992,9/27/2017 18:45:01,false,neodev,0.8083,33519110,VEN,15,Ocumare Del Tuy,201.243.34.76,2,average grade is good or better,2687,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264944,9/27/2017 19:06:44,2875591603,9/27/2017 19:04:26,false,elite,0.7791,43789601,VEN,"","",186.88.54.164,1,,NONE,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264945,9/27/2017 17:59:55,2875415748,9/27/2017 17:59:29,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,3,,2704,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264945,9/27/2017 18:31:10,2875504443,9/27/2017 18:29:36,false,neodev,0.8717,43639751,VEN,25,Caracas,201.209.227.203,4,,2704,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264945,9/27/2017 19:12:31,2875603916,9/27/2017 19:11:19,false,clixsense,0.7506,43805853,GRC,35,Athens,79.166.254.245,1,,NONE,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264946,9/27/2017 18:01:08,2875418207,9/27/2017 18:00:48,false,neodev,0.8906,40170095,VEN,25,Caracas,200.125.186.89,3,,2691,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264946,9/27/2017 18:01:23,2875418836,9/27/2017 18:00:56,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,3,,2706,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264946,9/27/2017 18:05:30,2875427721,9/27/2017 18:01:09,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,3,,"2690
2691
2706
2707",,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264947,9/27/2017 18:03:03,2875422440,9/27/2017 18:02:25,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,3,,2697,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264947,9/27/2017 18:03:43,2875423809,9/27/2017 18:02:28,false,neodev,0.8906,40170095,VEN,25,Caracas,200.125.186.89,3,,2696,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264947,9/27/2017 18:34:42,2875513391,9/27/2017 18:32:34,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,4,,"2694
2709",,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
1308264948,9/27/2017 18:10:51,2875439508,9/27/2017 18:10:22,false,clixsense,0.8501,42126087,GRC,35,Athens,89.210.77.122,4,,2700,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264948,9/27/2017 18:10:56,2875439701,9/27/2017 18:10:23,false,neodev,0.7851,43906122,EGY,11,Cairo,45.244.150.215,3,,2695,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264948,9/27/2017 18:12:35,2875443787,9/27/2017 18:10:25,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,2,,NONE,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2695
2698
2699
2700",https://i.imgur.com/0F7w4YA.png,"send letter of provisional acceptance
accepted provisionally
wait for bachelor's certificate
certificate received",83,
1308264949,9/27/2017 18:07:15,2875431506,9/27/2017 18:06:46,false,neodev,0.8294,43129448,IND,25,Chennai,157.50.23.248,1,,NONE,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264949,9/27/2017 18:07:26,2875431968,9/27/2017 18:06:52,false,clixsense,0.8658,9370915,IND,16,Mumbai,120.63.6.208,4,,2701,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264949,9/27/2017 19:09:28,2875597578,9/27/2017 19:07:22,false,elite,0.7791,43789601,VEN,"","",186.88.54.164,1,,NONE,,,2669,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2669.png,Send Documents by Post,82,"2700
2701
2702
2703",https://i.imgur.com/0bOIDEl.png,"certificate received
send bachelor's certificate
certificate received
check certificate",83,
1308264950,9/27/2017 18:01:23,2875418841,9/27/2017 18:00:56,false,clixsense,0.8922,34756512,IND,10,Faridabad,160.238.70.230,3,,2689,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264950,9/27/2017 18:01:31,2875419063,9/27/2017 18:01:09,false,neodev,0.8906,40170095,VEN,25,Caracas,200.125.186.89,4,,2689,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264950,9/27/2017 18:34:47,2875513660,9/27/2017 18:31:56,false,neodev,0.7358,38366313,GRC,35,Athens,79.166.254.245,1,,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2687
2689
2692
2693",https://i.imgur.com/mMx14CQ.png,"average grade is good or better
average grade is less than good
provisional acceptance confirmed
provisional acceptance cancelled",83,
1308264951,9/27/2017 18:13:03,2875445076,9/27/2017 18:12:31,false,elite,0.7238,43591170,BRA,26,Catanduvas,177.222.144.178,4,,2708,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264951,9/27/2017 18:15:32,2875452460,9/27/2017 18:12:37,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,2,,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264951,9/27/2017 18:43:10,2875534264,9/27/2017 18:42:32,false,elite,0.766,43644535,IND,28,Kolkata,115.112.75.70,4,,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2688
2704
2705
2708",https://i.imgur.com/HLcVtRu.png,"sufficient cp in mathematics
less than 16 cp in mathematics
take oral exam
evaluate",83,
1308264952,9/27/2017 18:15:32,2875452444,9/27/2017 18:12:37,false,neodev,0.7507,35527002,VEN,04,Maracay,186.185.185.18,2,,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264952,9/27/2017 18:31:27,2875505132,9/27/2017 18:30:57,false,elite,0.7238,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2707,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264952,9/27/2017 18:32:19,2875506961,9/27/2017 18:30:28,false,clixsense,0.7614,40841039,DZA,"","",105.110.251.46,1,,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2690
2691
2706
2707",https://i.imgur.com/cy9q2Cq.png,"send documents by post
apply online
documents received
check documents",83,
1308264953,9/27/2017 18:13:03,2875445073,9/27/2017 18:12:31,false,elite,0.7238,43591170,BRA,26,Catanduvas,177.222.144.178,3,,"2696
2697",,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2694
2696
2697
2709",https://i.imgur.com/KGuw0WU.png,"send letter of acceptance
accepted
rejected
send letter of rejection",83,
