_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a,please_explain_the_reasoning_behind_your_choices_optional,select_all_the_activities_from_process_fragment_b_which_you_think_are_part_of_activity_a,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a,select_all_the_activities_from_process_fragment_b_which_you_think_include_activity_a,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a_gold,please_explain_the_reasoning_behind_your_choices_optional_gold,query_node_id,query_node_img,query_node_label,query_process_id,result_group_id,result_group_img,result_group_labels,result_process_id,select_all_the_activities_from_process_fragment_b_which_you_think_are_part_of_activity_a_gold,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a_gold,select_all_the_activities_from_process_fragment_b_which_you_think_include_activity_a_gold
1308264281,10/16/2017 18:04:56,2924616755,10/16/2017 18:04:29,false,elite,0.9761,43606300,IDN,"","",36.68.176.71,3,,2711,2711,2710,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264281,10/16/2017 18:35:24,2924706823,10/16/2017 18:34:39,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,4,,2715,2711,"2715
2717",,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264281,10/16/2017 18:36:37,2924710303,10/16/2017 18:35:50,false,neodev,0.7433,43603089,EGY,11,Cairo,197.33.220.225,4,,2717,2711,2717,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264282,10/16/2017 18:07:07,2924623007,10/16/2017 18:06:33,false,clixsense,0.9343,21711409,SRB,00,Belgrade,95.180.10.145,3,,2717,2716,2732,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264282,10/16/2017 18:08:02,2924625632,10/16/2017 18:06:39,false,instagc,0.7543,43617888,ITA,12,Collegno,80.183.55.96,2,,2717,2717,2717,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264282,10/16/2017 18:09:13,2924629067,10/16/2017 18:08:32,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,2,,2717,2720,2722,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264283,10/16/2017 18:07:43,2924624776,10/16/2017 18:06:48,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,2,,NONE,2722,2720,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264283,10/16/2017 18:07:47,2924624918,10/16/2017 18:06:44,false,neodev,0.5515,43849644,VEN,25,Caracas,201.243.248.75,4,,"2716
2718
2720
2722
2730
2732","2716
2718
2720
2722
2730
2732","2716
2718
2720
2722
2730
2732",,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264283,10/16/2017 18:37:43,2924713487,10/16/2017 18:37:02,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264284,10/16/2017 17:59:37,2924598578,10/16/2017 17:58:39,false,elite,0.9761,43606300,IDN,"","",36.68.176.71,3,,2724,2723,2729,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264284,10/16/2017 19:09:17,2924804332,10/16/2017 19:06:56,false,neodev,0.7484,40250277,VEN,07,Valencia,181.208.0.69,3,,2723,2723,2723,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264284,10/16/2017 19:30:57,2924865960,10/16/2017 19:29:05,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,4,,2728,"2721
2723
2728
2729
2731","2721
2723
2729
2731",,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264285,10/16/2017 18:02:26,2924607503,10/16/2017 17:58:54,false,clixsense,0.7974,35142646,PAK,04,Lahore,103.255.5.22,1,thier is no match both are different process,NONE,NONE,NONE,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264285,10/16/2017 18:03:30,2924611540,10/16/2017 17:58:51,false,elite,0.7469,43719755,PHL,B7,Cebu City,49.145.130.45,2,,2727,2727,2727,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264285,10/16/2017 18:34:46,2924705213,10/16/2017 18:29:00,false,neodev,0.7,40180342,SRB,00,Nis,178.220.157.217,4,,"2725
2726","2725
2726",2725,,,2672,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png,Evaluate,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264286,10/16/2017 18:05:28,2924618190,10/16/2017 18:05:04,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2713,2712,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264286,10/16/2017 18:05:58,2924619709,10/16/2017 18:05:07,false,neodev,0.8539,43758043,BRA,21,Rio De Janeiro,186.247.1.79,2,,2711,2713,2713,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264286,10/16/2017 18:36:26,2924709728,10/16/2017 18:35:35,false,clixsense,0.7293,32206424,BRA,27,Sao Paulo,187.57.162.43,1,,NONE,NONE,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264287,10/16/2017 18:02:56,2924609526,10/16/2017 18:01:45,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,4,,2720,2710,2719,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264287,10/16/2017 18:32:08,2924697745,10/16/2017 18:31:32,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,4,,2717,"2715
2717",2711,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264287,10/16/2017 19:38:56,2924888650,10/16/2017 19:32:58,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,1,,NONE,NONE,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264288,10/16/2017 18:28:31,2924687132,10/16/2017 18:27:51,false,neodev,0.7433,43603089,EGY,11,Cairo,197.33.220.225,3,,2716,2719,2722,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264288,10/16/2017 18:28:59,2924688423,10/16/2017 18:27:51,false,elite,0.8948,43566660,IDN,"","",36.68.176.71,3,,2719,2715,2716,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264288,10/16/2017 18:58:42,2924771293,10/16/2017 18:58:08,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,5,,"2717
2722","2719
2732","2717
2719
2732",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264289,10/16/2017 18:01:04,2924603014,10/16/2017 18:00:15,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,2,,"2718
2732",2720,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264289,10/16/2017 18:09:42,2924630567,10/16/2017 18:08:04,false,instagc,0.7543,43617888,ITA,12,Collegno,80.183.55.96,2,,"2720
2730
2732","2720
2730","2720
2722
2730",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264289,10/16/2017 18:35:57,2924708389,10/16/2017 18:35:25,false,clixsense,0.7601,42487337,EGY,17,Assiut,41.238.73.200,3,,2730,2720,2722,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264290,10/16/2017 18:00:14,2924600575,10/16/2017 17:59:38,false,elite,0.9761,43606300,IDN,"","",36.68.176.71,3,,2723,2721,2723,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264290,10/16/2017 18:30:28,2924692861,10/16/2017 18:29:47,false,elite,0.8948,43566660,IDN,"","",36.68.176.71,3,,2723,2723,2724,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264290,10/16/2017 19:02:43,2924782505,10/16/2017 19:02:11,false,neodev,0.7546,43721661,EGY,"","",156.215.221.153,1,,2723,2723,2723,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264291,10/16/2017 18:05:54,2924619442,10/16/2017 18:05:09,false,clixsense,0.9343,21711409,SRB,00,Belgrade,95.180.10.145,3,,2727,2725,2728,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264291,10/16/2017 18:06:10,2924620322,10/16/2017 18:05:28,false,elite,0.7926,43922706,IND,10,Faridabad,103.211.107.254,3,,2727,2728,2726,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264291,10/16/2017 18:12:32,2924638226,10/16/2017 18:05:21,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,2,,2727,"2725
2726
2727","2725
2726",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264292,10/16/2017 18:28:46,2924687827,10/16/2017 18:27:15,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,3,,2713,2712,2711,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264292,10/16/2017 18:37:03,2924711570,10/16/2017 18:36:20,false,clixsense,0.7601,42487337,EGY,17,Assiut,41.238.73.200,2,,2712,2714,2712,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264292,10/16/2017 18:39:35,2924718833,10/16/2017 18:36:31,false,clixsense,0.7323,41904763,VEN,25,Caracas,190.36.100.10,3,talk about check or test,2714,2714,2714,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264293,10/16/2017 18:31:33,2924695932,10/16/2017 18:31:02,false,tremorgames,0.8189,38795676,FRA,B9,Grézieu-la-varenne,87.89.128.46,3,,2715,2710,2711,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264293,10/16/2017 18:32:58,2924700065,10/16/2017 18:30:11,false,neodev,0.3222,43348248,CRI,01,Grecia,186.176.228.248,1,,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264293,10/16/2017 19:52:35,2924936718,10/16/2017 19:33:20,false,clixsense,0.7323,41904763,VEN,25,Caracas,190.36.100.10,2,,2720,2720,2720,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264294,10/16/2017 18:31:33,2924695942,10/16/2017 18:31:02,false,tremorgames,0.8189,38795676,FRA,B9,Grézieu-la-varenne,87.89.128.46,3,,2719,2719,2719,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264294,10/16/2017 18:32:58,2924700075,10/16/2017 18:30:11,false,neodev,0.3222,43348248,CRI,01,Grecia,186.176.228.248,1,,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264294,10/16/2017 19:52:35,2924936715,10/16/2017 19:33:20,false,clixsense,0.7323,41904763,VEN,25,Caracas,190.36.100.10,2,,2722,2722,2722,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264295,10/16/2017 18:07:14,2924623168,10/16/2017 18:06:00,false,neodev,0.8539,43758043,BRA,21,Rio De Janeiro,186.247.1.79,2,,2722,2730,2720,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264295,10/16/2017 18:07:33,2924624386,10/16/2017 18:05:58,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,2,,2718,2732,2730,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264295,10/16/2017 18:36:55,2924711252,10/16/2017 18:36:13,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264296,10/16/2017 18:32:41,2924699279,10/16/2017 18:31:21,false,neodev,0.7108,43824432,BGD,81,Dhaka,103.62.143.241,4,,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264296,10/16/2017 19:03:58,2924786531,10/16/2017 19:02:51,false,clixsense,0.7974,35142646,PAK,04,Lahore,103.255.5.22,1,,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264296,10/16/2017 19:44:54,2924908082,10/16/2017 19:41:07,false,neodev,0.7141,43603766,VEN,"","",186.24.4.226,4,,2723,NONE,2723,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264297,10/16/2017 18:05:03,2924617005,10/16/2017 18:04:36,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2727,2726,2728,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264297,10/16/2017 18:08:29,2924626853,10/16/2017 18:07:46,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,4,,2726,"2726
2727",2726,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264297,10/16/2017 19:42:16,2924898873,10/16/2017 19:37:27,false,elite,0.6988,40176271,FIN,13,Helsinki,217.64.42.250,2,Extremely relevant,NONE,NONE,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264298,10/16/2017 18:06:51,2924622236,10/16/2017 18:05:21,false,elite,0.8271,38576771,IND,02,Vijayawada,175.101.68.36,1,,NONE,NONE,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264298,10/16/2017 18:43:23,2924728699,10/16/2017 18:40:35,false,clixsense,0.7667,43811089,PHL,13,Binakod,175.158.210.102,3,,"2712
2713","2712
2713","2713
2714",,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264298,10/16/2017 20:10:21,2925000944,10/16/2017 19:59:58,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,2,,2714,2714,2714,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264299,10/16/2017 18:03:43,2924612317,10/16/2017 18:03:12,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2711,2715,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264299,10/16/2017 18:34:58,2924705633,10/16/2017 18:33:59,false,clixsense,0.7293,32206424,BRA,27,Sao Paulo,187.57.162.43,2,,2720,2720,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264299,10/16/2017 19:32:47,2924871047,10/16/2017 19:31:26,false,neodev,0.6778,22346229,BGR,61,Varna,46.10.118.216,2,но,2719,2711,2717,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264300,10/16/2017 18:04:35,2924615628,10/16/2017 18:04:12,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2720,2717,2719,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264300,10/16/2017 18:05:29,2924618219,10/16/2017 18:04:10,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,3,,2720,2717,2717,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264300,10/16/2017 18:35:57,2924708360,10/16/2017 18:34:32,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264301,10/16/2017 18:04:27,2924615136,10/16/2017 18:03:52,false,elite,0.9761,43606300,IDN,"","",36.68.176.71,3,,2720,2718,2722,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264301,10/16/2017 18:39:41,2924719043,10/16/2017 18:38:54,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264301,10/16/2017 19:01:12,2924777830,10/16/2017 19:00:31,false,neodev,0.7546,43721661,EGY,"","",156.215.221.153,1,,2716,2716,2716,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
