_unit_id;_created_at;_id;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;which_keywords_would_you_use_to_describe_the_highlighted_activity;node_id;node_img;node_label;process_id
1296429108;7/31/2017 18:46:14;2729861862;7/31/2017 18:36:25;false;clixsense;1.0;43631634;IND;25;Villupuram;49.39.232.112;office,money,slow;2690;http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2690.png;send documents by post;83
1296429109;7/31/2017 18:07:27;2729821628;7/31/2017 18:03:53;false;clixsense;1.0;12668599;IND;19;Bangalore;182.48.236.224;hours,minutes,seconds;2717;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png;check application in time;84
1296429109;7/31/2017 18:08:11;2729822271;7/31/2017 18:01:49;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;examine,fulfill,papers;2717;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png;check application in time;84
1296429109;7/31/2017 18:44:16;2729859381;7/31/2017 18:39:16;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;send,application,receive,complete;2717;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png;check application in time;84
1296429118;7/31/2017 17:44:12;2729798528;7/31/2017 17:32:11;false;clixsense;1.0;42540507;VEN;25;Caracas;186.90.171.101;request,petition,requisition;2720;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png;send application;84
1296429118;7/31/2017 19:05:13;2729881310;7/31/2017 19:04:43;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dsafsdfsd,dfsdfd,sdfsdfsss;2720;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png;send application;84
1296429118;7/31/2017 19:07:48;2729884412;7/31/2017 19:02:51;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;fill,out,application,form,send;2720;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png;send application;84
1296429173;7/31/2017 17:39:22;2729793939;7/31/2017 17:34:33;false;prodege;1.0;38202325;USA;ME;Caribou;98.13.82.121;timely,completion,deadline;2710;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png;complete and in time?;84
1296429173;7/31/2017 18:07:10;2729821402;7/31/2017 18:03:25;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;complete,fillin,implement;2710;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png;complete and in time?;84
1296429173;7/31/2017 18:25:29;2729839331;7/31/2017 18:07:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;receive,application,check,complete,in,time,and,hand,over,to,examining,board,if,bachelor,is,sufficient;2710;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png;complete and in time?;84
1296429212;7/31/2017 17:41:03;2729795497;7/31/2017 17:33:15;false;neodev;1.0;41543048;IND;28;Kolkata;223.223.157.83;send,receive,check,application,complete,valid,confirm;2715;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png;check application complete;84
1296429212;7/31/2017 17:47:28;2729802176;7/31/2017 17:39:43;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;find,check,control;2715;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png;check application complete;84
1296429212;7/31/2017 19:37:32;2729950225;7/31/2017 19:37:00;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;send,letter,rejection;2715;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png;check application complete;84
1296429213;7/31/2017 17:43:05;2729797397;7/31/2017 17:33:07;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;finish,success,fulfill;2730;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png;complete application;84
1296429213;7/31/2017 17:47:16;2729802003;7/31/2017 17:32:56;false;neodev;1.0;40544601;VEN;13;Barquisimeto;186.91.231.90;finished,ended,evaluation;2730;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png;complete application;84
1296429213;7/31/2017 18:05:24;2729819667;7/31/2017 18:02:40;false;elite;1.0;43633262;VEN;04;Maracay;186.92.64.240;applicate,finish,learn;2730;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png;complete application;84
1296429214;7/31/2017 17:34:40;2729789785;7/31/2017 17:32:05;false;elite;1.0;43173389;PRT;02;Ovar;89.154.46.192;job,interview,apply;2719;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png;receive application;84
1296429214;7/31/2017 17:40:15;2729794820;7/31/2017 17:32:09;false;clixsense;1.0;32966420;BIH;02;Modrica;31.223.151.154;receive,coming,documents;2719;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png;receive application;84
1296429214;7/31/2017 17:42:36;2729796873;7/31/2017 17:33:07;false;neodev;1.0;41776873;EGY;11;Cairo;41.237.19.133;working,application,sending;2719;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png;receive application;84
1296429215;7/31/2017 18:07:49;2729821916;7/31/2017 18:03:28;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;mother,tongue,nationality,process;2732;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png;fill out application form;84
1296429215;7/31/2017 18:23:20;2729837192;7/31/2017 18:15:03;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;papers,write,insert,data;2732;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png;fill out application form;84
1296429215;7/31/2017 18:37:03;2729851762;7/31/2017 18:31:51;false;prodege;1.0;11521789;USA;CA;Long Beach;69.75.54.130;complete,data,documentation,personal;2732;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png;fill out application form;84
1296429216;7/31/2017 17:39:22;2729793934;7/31/2017 17:34:33;false;prodege;1.0;38202325;USA;ME;Caribou;98.13.82.121;language,translate,german;2718;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png;german?;84
1296429216;7/31/2017 18:07:10;2729821400;7/31/2017 18:03:25;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;german,germanic,germane;2718;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png;german?;84
1296429216;7/31/2017 18:25:29;2729839335;7/31/2017 18:07:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;complete,application,german;2718;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png;german?;84
1296429217;7/31/2017 17:37:32;2729792352;7/31/2017 17:32:46;false;clixsense;1.0;43608691;RUS;83;Kovrov;178.57.209.116;application,certificate,form;2722;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png;add certificate of german language;84
1296429217;7/31/2017 18:45:27;2729860827;7/31/2017 18:39:23;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;provide,papers,foreign;2722;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png;add certificate of german language;84
1296429217;7/31/2017 19:36:26;2729947385;7/31/2017 19:35:50;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;pay,aptitude,test;2722;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png;add certificate of german language;84
1296429218;7/31/2017 18:36:28;2729851160;7/31/2017 18:31:42;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;hand,application,examining,board;2713;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png;set additional requirements;84
1296429218;7/31/2017 19:13:16;2729893237;7/31/2017 19:08:09;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;more,criteria,propose;2713;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png;set additional requirements;84
1296429218;7/31/2017 19:33:52;2729941385;7/31/2017 19:33:18;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;vfsdgfgsd,dgfsdfsd,sdfgsd;2713;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png;set additional requirements;84
1296429219;7/31/2017 18:07:27;2729821626;7/31/2017 18:03:53;false;clixsense;1.0;12668599;IND;19;Bangalore;182.48.236.224;executive,board,verification;2711;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png;hand application over to examining board;84
1296429219;7/31/2017 18:08:11;2729822268;7/31/2017 18:01:49;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;provide,papers,authorities;2711;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png;hand application over to examining board;84
1296429219;7/31/2017 18:44:16;2729859382;7/31/2017 18:39:16;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;check,application,complete,bachelor;2711;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png;hand application over to examining board;84
1296429220;7/31/2017 17:43:05;2729797386;7/31/2017 17:33:07;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;degree,establish,confirm;2712;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png;check if bachelor is sufficient;84
1296429220;7/31/2017 17:47:16;2729802005;7/31/2017 17:32:56;false;neodev;1.0;40544601;VEN;13;Barquisimeto;186.91.231.90;certify,inquire,necessary;2712;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png;check if bachelor is sufficient;84
1296429220;7/31/2017 18:05:24;2729819670;7/31/2017 18:02:40;false;elite;1.0;43633262;VEN;04;Maracay;186.92.64.240;confirm,student,enough;2712;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png;check if bachelor is sufficient;84
1296429221;7/31/2017 17:35:33;2729790535;7/31/2017 17:32:29;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;revoke,rejection,bad;2716;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png;add certificate of bachelor degree;84
1296429221;7/31/2017 17:49:28;2729804476;7/31/2017 17:32:36;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;mother,tongue,nationality;2716;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png;add certificate of bachelor degree;84
1296429221;7/31/2017 18:24:37;2729838445;7/31/2017 18:17:07;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dsgdfhfd,fdhdrhfd,dfgdfhdf;2716;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png;add certificate of bachelor degree;84
1296429222;7/31/2017 17:34:40;2729789784;7/31/2017 17:32:05;false;elite;1.0;43173389;PRT;02;Ovar;89.154.46.192;interview,invitation,background,check;2725;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png;invite for talk;84
1296429222;7/31/2017 17:40:15;2729794821;7/31/2017 17:32:09;false;clixsense;1.0;32966420;BIH;02;Modrica;31.223.151.154;speak,conversion,room;2725;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png;invite for talk;84
1296429222;7/31/2017 17:42:36;2729796862;7/31/2017 17:33:07;false;neodev;1.0;41776873;EGY;11;Cairo;41.237.19.133;talking,walking,eating;2725;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png;invite for talk;84
1296429223;7/31/2017 17:34:40;2729789787;7/31/2017 17:32:05;false;elite;1;43173389;PRT;02;Ovar;89.154.46.192;reject,accept,fail;2721;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png;receive rejection;84
1296429223;7/31/2017 17:40:15;2729794818;7/31/2017 17:32:09;false;clixsense;1.0;32966420;BIH;02;Modrica;31.223.151.154;email,coming,document;2721;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png;receive rejection;84
1296429223;7/31/2017 17:42:36;2729796876;7/31/2017 17:33:07;false;neodev;1.0;41776873;EGY;11;Cairo;41.237.19.133;working,doing,testing;2721;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png;receive rejection;84
1296429224;7/31/2017 17:41:03;2729795499;7/31/2017 17:33:15;false;neodev;1.0;41543048;IND;28;Kolkata;223.223.157.83;eligible,screening,interview;2714;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png;check if bachelors-grade within top 85%;84
1296429224;7/31/2017 17:47:28;2729802180;7/31/2017 17:39:43;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;find,examine,check;2714;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png;check if bachelors-grade within top 85%;84
1296429224;7/31/2017 19:37:32;2729950227;7/31/2017 19:37:00;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;send,letter,rejection;2714;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png;check if bachelors-grade within top 85%;84
1296429225;7/31/2017 17:46:06;2729800729;7/31/2017 17:33:38;false;clixsense;1.0;40734364;VEN;07;Valencia;201.249.15.196;denial,document,process;2731;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png;send rejection;84
1296429225;7/31/2017 18:10:08;2729824209;7/31/2017 18:07:53;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;send,forward,dispatch;2731;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png;send rejection;84
1296429225;7/31/2017 18:54:42;2729871494;7/31/2017 18:50:59;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;forward,deny,reject;2731;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png;send rejection;84
1296429226;7/31/2017 17:39:22;2729793929;7/31/2017 17:34:33;false;prodege;1;38202325;USA;ME;Caribou;98.13.82.121;processed,registrar,enroll;2724;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png;immatriculate;84
1296429226;7/31/2017 18:07:10;2729821398;7/31/2017 18:03:25;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;immatriculate,immatriculate,immatriculate;2724;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png;immatriculate;84
1296429226;7/31/2017 18:25:29;2729839333;7/31/2017 18:07:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;send,rejection,acceptance,receive,immatriculate;2724;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png;immatriculate;84
1296429227;7/31/2017 18:49:16;2729865970;7/31/2017 18:44:33;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;send,acceptance,rejection,receive,immatriculate;2723;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png;receive acceptance;84
1296429227;7/31/2017 19:04:40;2729880737;7/31/2017 19:04:08;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dsfsdfsdm,dfsdfsdf,sdfsdfsd;2723;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png;receive acceptance;84
1296429227;7/31/2017 23:32:23;2730505132;7/31/2017 23:20:19;false;neodev;1.0;42496401;VEN;25;Caracas;201.208.201.107;send,acceptance,immatriculate;2723;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png;receive acceptance;84
1296429228;7/31/2017 17:37:17;2729792062;7/31/2017 17:32:20;false;neodev;1.0;37411565;VEN;23;Maracaibo;186.94.235.195;send,email,accept;2729;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png;send acceptance;84
1296429228;7/31/2017 17:45:34;2729800118;7/31/2017 17:35:56;false;bitcoinget;1.0;43264253;NGA;05;Lagos;41.190.30.203;forward,acceptance,article;2729;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png;send acceptance;84
1296429228;7/31/2017 18:46:14;2729861875;7/31/2017 18:36:25;false;clixsense;1.0;43631634;IND;25;Villupuram;49.39.232.112;write,enclose,post;2729;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png;send acceptance;84
1296429229;7/31/2017 18:49:16;2729865961;7/31/2017 18:44:33;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;document,rank,applicants,rejection;2728;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png;rank with other applicants;84
1296429229;7/31/2017 19:04:40;2729880732;7/31/2017 19:04:08;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;sdfsdfsd,sdfsdfsd,sdfsdfs;2728;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png;rank with other applicants;84
1296429229;7/31/2017 23:32:23;2730505129;7/31/2017 23:20:19;false;neodev;1.0;42496401;VEN;25;Caracas;201.208.201.107;rank,applicants,others;2728;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png;rank with other applicants;84
1296429230;7/31/2017 18:20:08;2729833976;7/31/2017 18:08:35;false;neodev;1.0;39116185;BRA;27;Sao Paulo;177.140.133.128;evaluation,applicant,test;2727;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png;document;84
1296429230;7/31/2017 19:07:16;2729883633;7/31/2017 19:06:27;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;wewerwe,werwerw,werwerwe;2727;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png;document;84
1296429230;7/31/2017 19:38:04;2729951524;7/31/2017 19:34:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;invite,for,talk,applicant,document,rank,with,others;2727;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png;document;84
1296429231;7/31/2017 18:20:08;2729833964;7/31/2017 18:08:35;false;neodev;1.0;39116185;BRA;27;Sao Paulo;177.140.133.128;conversation,entrance,evaluation;2726;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png;talk to applicant;84
1296429231;7/31/2017 19:07:16;2729883655;7/31/2017 19:06:27;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;sdgsgs,sgfhh,fhgfhgf;2726;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png;talk to applicant;84
1296429231;7/31/2017 19:38:04;2729951522;7/31/2017 19:34:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;check,if,bachelors,grade,invite,for,talk;2726;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png;talk to applicant;84
1296429232;7/31/2017 17:44:12;2729798531;7/31/2017 17:32:11;false;clixsense;1.0;42540507;VEN;25;Caracas;186.90.171.101;exhibit,paper,taken;2884;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png;documents received;89
1296429232;7/31/2017 19:05:13;2729881306;7/31/2017 19:04:43;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;fsdfsdfsd,dsfsdfsd,sdfsdfs;2884;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png;documents received;89
1296429232;7/31/2017 19:07:48;2729884390;7/31/2017 19:02:51;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;apply,online,send,documents,post,received;2884;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png;documents received;89
1296429233;7/31/2017 17:46:06;2729800733;7/31/2017 17:33:38;false;clixsense;1.0;40734364;VEN;07;Valencia;201.249.15.196;denial,negation,negative;2883;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png;rejected;89
1296429233;7/31/2017 18:10:08;2729824217;7/31/2017 18:07:53;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;rejected,reject,accept;2883;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png;rejected;89
1296429233;7/31/2017 18:54:42;2729871493;7/31/2017 18:50:59;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;deny,disqualify,off;2883;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png;rejected;89
1296429234;7/31/2017 18:49:16;2729865965;7/31/2017 18:44:33;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;send,rejection,acceptance,rejected;2889;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png;send letter of rejection;89
1296429234;7/31/2017 19:04:40;2729880736;7/31/2017 19:04:08;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dsfsdfsd,sdfsdfsd,fssdf;2889;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png;send letter of rejection;89
1296429234;7/31/2017 23:32:23;2730505141;7/31/2017 23:20:19;false;neodev;1.0;42496401;VEN;25;Caracas;201.208.201.107;accept,letter,reject;2889;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png;send letter of rejection;89
1296429235;7/31/2017 17:37:17;2729792060;7/31/2017 17:32:20;false;neodev;1.0;37411565;VEN;23;Maracaibo;186.94.235.195;letter,send,accept;2888;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png;send letter of acceptance;89
1296429235;7/31/2017 17:45:34;2729800116;7/31/2017 17:35:56;false;bitcoinget;1.0;43264253;NGA;05;Lagos;41.190.30.203;forward,note,acceptance;2888;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png;send letter of acceptance;89
1296429235;7/31/2017 18:46:14;2729861869;7/31/2017 18:36:25;false;clixsense;1.0;43631634;IND;25;Villupuram;49.39.232.112;written,neatly,legible;2888;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png;send letter of acceptance;89
1296429236;7/31/2017 17:35:33;2729790516;7/31/2017 17:32:29;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;revoke,rejection,bad;2893;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png;rejected;89
1296429236;7/31/2017 17:49:28;2729804472;7/31/2017 17:32:36;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;confirm,result,procedure;2893;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png;rejected;89
1296429236;7/31/2017 18:24:37;2729838440;7/31/2017 18:17:07;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dhksjhgjks,jgsjdhgsf,gdfjgsduf;2893;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png;rejected;89
1296429237;7/31/2017 17:41:03;2729795498;7/31/2017 17:33:15;false;neodev;1.0;41543048;IND;28;Kolkata;223.223.157.83;apply,send,documents,confirm,graduation,degree;2894;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png;check bachelor's degree;89
1296429237;7/31/2017 17:47:28;2729802173;7/31/2017 17:39:43;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;control,check,find;2894;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png;check bachelor's degree;89
1296429237;7/31/2017 19:37:32;2729950223;7/31/2017 19:37:00;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;send,letter,rejection;2894;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png;check bachelor's degree;89
1296429238;7/31/2017 17:44:12;2729798529;7/31/2017 17:32:11;false;clixsense;1.0;42540507;VEN;25;Caracas;186.90.171.101;progress,grade,rhumb;2895;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png;bridging courses > 30 cp;89
1296429238;7/31/2017 19:05:13;2729881317;7/31/2017 19:04:43;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;fdsfsd,sdfsdfsd,dsfsdfsd;2895;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png;bridging courses > 30 cp;89
1296429238;7/31/2017 19:07:48;2729884406;7/31/2017 19:02:51;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;documents,received,bridging,evaluate;2895;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png;bridging courses > 30 cp;89
1296429239;7/31/2017 17:43:05;2729797395;7/31/2017 17:33:07;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;interviewer,nominee,talk;2891;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png;conduct interview;89
1296429239;7/31/2017 17:47:16;2729802004;7/31/2017 17:32:56;false;neodev;1.0;40544601;VEN;13;Barquisimeto;186.91.231.90;do,execute,conversational;2891;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png;conduct interview;89
1296429239;7/31/2017 18:05:24;2729819666;7/31/2017 18:02:40;false;elite;1.0;43633262;VEN;04;Maracay;186.92.64.240;drive,talk,ask;2891;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png;conduct interview;89
1296429240;7/31/2017 18:07:27;2729821625;7/31/2017 18:03:53;false;clixsense;1.0;12668599;IND;19;Bangalore;182.48.236.224;validate,confirm,verify;2897;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png;check documents;89
1296429240;7/31/2017 18:08:11;2729822269;7/31/2017 18:01:49;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;papers,confirm,verify;2897;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png;check documents;89
1296429240;7/31/2017 18:44:16;2729859383;7/31/2017 18:39:16;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;check,documents,forward,received;2897;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png;check documents;89
1296429241;7/31/2017 17:37:32;2729792340;7/31/2017 17:32:46;false;clixsense;1.0;43608691;RUS;83;Kovrov;178.57.209.116;job,interview,participation,work;2892;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png;go to interview;89
1296429241;7/31/2017 18:45:27;2729860821;7/31/2017 18:39:23;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;arrive,questions,interviewer;2892;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png;go to interview;89
1296429241;7/31/2017 19:36:26;2729947387;7/31/2017 19:35:50;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;pay,aptitude,test;2892;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png;go to interview;89
1296429242;7/31/2017 18:06:32;2729820678;7/31/2017 18:04:18;false;elite;1;42219546;MAR;49;Temara;196.75.184.3;meeting,camera,confirm,place;2890;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png;send interview invitation;89
1296429242;7/31/2017 18:08:42;2729822758;7/31/2017 18:04:16;false;elite;1;38687371;ITA;09;Milan;93.45.81.17;transmit,give,audience,invite;2890;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png;send interview invitation;89
1296429242;7/31/2017 18:39:23;2729854232;7/31/2017 18:34:13;false;tremorgames;1;31255967;BRA;27;Campinas;177.38.104.139;order,consign,refer;2890;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png;send interview invitation;89
1296429243;7/31/2017 17:46:06;2729800735;7/31/2017 17:33:38;false;clixsense;1.0;40734364;VEN;07;Valencia;201.249.15.196;move,ahead,papers;2898;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png;forward documents;89
1296429243;7/31/2017 18:10:08;2729824212;7/31/2017 18:07:53;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;forward,send,dispatch;2898;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png;forward documents;89
1296429243;7/31/2017 18:54:42;2729871495;7/31/2017 18:50:59;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;send,papers,provide;2898;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png;forward documents;89
1296429244;7/31/2017 18:07:49;2729821918;7/31/2017 18:03:28;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;passing,merit,evaluation,process;2899;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png;documents received;89
1296429244;7/31/2017 18:23:20;2729837190;7/31/2017 18:15:03;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;papers,arrive,come;2899;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png;documents received;89
1296429244;7/31/2017 18:37:03;2729851759;7/31/2017 18:31:51;false;prodege;1.0;11521789;USA;CA;Long Beach;69.75.54.130;papers,submitted,delivered;2899;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png;documents received;89
