_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_relevant_do_you_think_the_process_fragment_is_with_respect_to_the_query,please_explain_the_reasoning_behind_your_choices_optional,select_all_the_activities_from_the_process_fragment_which_you_think_are_relevant_to_the_query,how_relevant_do_you_think_the_process_fragment_is_with_respect_to_the_query_gold,please_explain_the_reasoning_behind_your_choices_optional_gold,query_node_id,query_node_img,query_node_label,query_process_id,result_group_id,result_group_img,result_group_labels,result_process_id,select_all_the_activities_from_the_process_fragment_which_you_think_are_relevant_to_the_query_gold
1367887883,9/5/2017 18:46:57,2808677945,9/5/2017 18:45:05,false,neodev,0.6849,34284540,VEN,25,Caracas,190.38.149.239,3,,2717,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887884,9/5/2017 18:43:18,2808668789,9/5/2017 18:42:40,false,neodev,0.8788,39111551,RUS,54,Omsk,95.189.253.147,1,,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887884,9/5/2017 18:43:42,2808669651,9/5/2017 18:42:53,false,neodev,0.7277,43348248,CRI,01,Grecia,186.176.228.248,1,,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887884,9/5/2017 18:44:37,2808671872,9/5/2017 18:42:53,false,elite,0.7753,43731513,VEN,04,Maracay,190.77.112.170,1,,NONE,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887885,9/5/2017 18:46:16,2808676110,9/5/2017 18:45:47,false,clixsense,0.7419,40948474,UKR,04,Dnepropetrovsk,194.44.25.53,3,,2721,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887885,9/5/2017 18:46:28,2808676563,9/5/2017 18:45:48,false,clixsense,0.7428,36378875,IND,34,Patna,47.29.69.65,5,,"2721
2723
2724
2728
2729
2731",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887885,9/5/2017 18:52:53,2808694127,9/5/2017 18:45:54,false,neodev,0.7021,43310748,VEN,25,Caracas,186.167.250.132,4,,2729,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887886,9/5/2017 18:43:15,2808668671,9/5/2017 18:38:03,false,instagc,0.8675,19838540,USA,AL,Mobile,68.63.67.24,3,,"2725
2726
2727
2728",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887886,9/5/2017 19:22:47,2808781706,9/5/2017 19:15:15,false,clixsense,0.7734,41128700,TUR,34,Istanbul,78.180.165.158,3,,"2725
NONE",,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887886,9/5/2017 19:41:33,2808826293,9/5/2017 19:38:15,false,clixsense,0.7546,18490425,SRB,00,Belgrade,178.221.185.237,3,part,2725,,,2683,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png,Acceptance,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887887,9/5/2017 18:45:05,2808673076,9/5/2017 18:44:30,false,elite,0.8604,43280528,IND,13,Thrissur,59.97.201.238,3,,2714,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887887,9/5/2017 18:51:39,2808690906,9/5/2017 18:44:47,false,clixsense,0.7734,41128700,TUR,34,Istanbul,78.180.165.158,1,,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887887,9/5/2017 18:54:40,2808699313,9/5/2017 18:44:49,false,clixsense,0.7486,37556864,ARG,"","",181.92.244.153,2,,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887888,9/5/2017 18:41:53,2808665374,9/5/2017 18:40:22,false,clixsense,0.7428,36378875,IND,34,Patna,47.29.69.65,5,,"2710
2711
2715
2717
2719
2720",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887888,9/5/2017 18:44:28,2808671585,9/5/2017 18:40:21,false,clixsense,0.7831,34756512,IND,10,Faridabad,43.239.152.98,4,,"2711
2715
2717",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887888,9/5/2017 18:44:47,2808672299,9/5/2017 18:40:23,false,clixsense,0.7486,37556864,ARG,"","",181.92.244.153,5,,"2711
2715
2717
2719
2720",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887889,9/5/2017 18:41:15,2808663823,9/5/2017 18:40:53,false,neodev,0.8808,43038487,ESP,51,Morón De La Frontera,85.55.179.69,5,,"2716
2720
2722",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887889,9/5/2017 18:44:06,2808670638,9/5/2017 18:41:05,false,neodev,0.7578,42842035,MDA,60,Balti,37.233.58.94,3,,2720,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887889,9/5/2017 18:58:33,2808711068,9/5/2017 18:41:49,false,neodev,0.7471,43683138,PRT,14,Amadora,79.169.254.60,4,,"2715
2716
2717
2720
2732",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887890,9/5/2017 18:45:07,2808673113,9/5/2017 18:44:38,false,neodev,0.721,40956186,EGY,11,Cairo,41.199.12.198,3,,2722,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887890,9/5/2017 18:45:26,2808673978,9/5/2017 18:44:39,false,elite,0.7753,43731513,VEN,04,Maracay,190.77.112.170,4,,"2720
2730",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887890,9/5/2017 18:45:44,2808674848,9/5/2017 18:44:39,false,clixsense,0.7428,36378875,IND,34,Patna,47.29.69.65,4,,"2716
2720
2722
2730
2732",,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887891,9/5/2017 18:42:52,2808667792,9/5/2017 18:35:26,false,clixsense,0.7546,18490425,SRB,00,Belgrade,178.221.185.237,1,None of above,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887891,9/5/2017 18:44:45,2808672242,9/5/2017 18:36:04,false,clixsense,0.7734,41128700,TUR,34,Istanbul,78.180.165.158,1,,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887891,9/5/2017 19:41:16,2808825605,9/5/2017 19:38:17,false,clixsense,0.7582,33263403,BEL,11,Brussels,109.128.30.96,1,,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887892,9/5/2017 19:16:03,2808763020,9/5/2017 19:15:31,false,neodev,0.8088,11014811,GBR,G6,Hull,5.198.34.32,1,,NONE,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887892,9/5/2017 19:16:16,2808763635,9/5/2017 19:15:40,false,elite,0.7283,43687394,VEN,25,Caracas,201.211.41.222,3,,2726,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887892,9/5/2017 19:16:36,2808764886,9/5/2017 19:15:35,false,neodev,0.6917,41902228,EGY,"","",156.203.133.153,1,,2728,,,2679,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png,Pay for Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887893,9/5/2017 18:38:44,2808657924,9/5/2017 18:38:22,false,neodev,0.8808,43038487,ESP,51,Morón De La Frontera,85.55.179.69,4,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887893,9/5/2017 18:40:15,2808661495,9/5/2017 18:38:21,false,neodev,0.721,40956186,EGY,11,Cairo,41.199.12.198,3,,2712,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887893,9/5/2017 19:14:27,2808758281,9/5/2017 19:08:46,false,neodev,0.6683,43603965,IND,36,Ghaziabad,101.58.195.131,1,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887894,9/5/2017 18:44:57,2808672721,9/5/2017 18:44:36,false,neodev,0.7944,38366779,RUS,10,Bryansk,95.29.61.212,5,,"2710
2719",,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887894,9/5/2017 18:45:15,2808673521,9/5/2017 18:44:37,false,neodev,0.7277,43348248,CRI,01,Grecia,186.176.228.248,1,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887894,9/5/2017 18:53:45,2808696669,9/5/2017 18:50:35,false,clixsense,0.7546,18490425,SRB,00,Belgrade,178.221.185.237,1,none,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887895,9/5/2017 18:44:29,2808671604,9/5/2017 18:44:03,false,elite,0.8604,43280528,IND,13,Thrissur,59.97.201.238,2,,2719,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887895,9/5/2017 18:48:15,2808681444,9/5/2017 18:44:07,false,neodev,0.7578,42842035,MDA,60,Balti,37.233.58.94,3,,2732,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887895,9/5/2017 18:51:39,2808690903,9/5/2017 18:44:47,false,clixsense,0.7734,41128700,TUR,34,Istanbul,78.180.165.158,4,,2720,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887896,9/5/2017 18:38:47,2808658061,9/5/2017 18:38:11,false,elite,0.7753,43731513,VEN,04,Maracay,190.77.112.170,5,,"2716
2720
2722",,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887896,9/5/2017 19:09:53,2808744631,9/5/2017 19:09:30,false,clixsense,0.7551,37224976,POL,"","",31.0.121.177,3,,"2716
2720",,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887896,9/5/2017 19:12:13,2808751731,9/5/2017 19:11:06,false,clixsense,0.7582,33263403,BEL,11,Brussels,109.128.30.96,1,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887897,9/5/2017 18:41:50,2808665239,9/5/2017 18:38:28,false,clixsense,0.7241,41994429,IDN,04,Jakarta,36.70.245.22,1,,2728,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887897,9/5/2017 19:40:52,2808824539,9/5/2017 19:39:05,false,clixsense,0.8052,40507163,FRA,B5,Nantes,88.185.219.186,4,,"2721
2731",,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887897,9/5/2017 19:41:02,2808824950,9/5/2017 19:40:39,false,neodev,0.721,40956186,EGY,11,Cairo,41.199.12.198,3,,2724,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887898,9/5/2017 19:15:27,2808761269,9/5/2017 19:14:18,false,clixsense,0.7546,18490425,SRB,00,Belgrade,178.221.185.237,1,none,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887898,9/5/2017 19:17:35,2808767627,9/5/2017 19:14:50,false,neodev,0.6683,43603965,IND,36,Noida,101.60.132.147,1,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887898,9/5/2017 20:48:30,2808971778,9/5/2017 20:47:31,false,elite,0.7534,43563855,RUS,56,Orël,95.107.90.220,1,,NONE,,,2684,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png,Send letter of rejection,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887899,9/5/2017 18:45:28,2808674044,9/5/2017 18:45:08,false,elite,0.8604,43280528,IND,13,Thrissur,59.97.201.238,3,,2711,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887899,9/5/2017 18:46:57,2808677949,9/5/2017 18:45:05,false,neodev,0.6849,34284540,VEN,25,Caracas,190.38.149.239,3,,2713,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887899,9/5/2017 19:46:28,2808836573,9/5/2017 19:45:21,false,neodev,0.7651,23486479,UKR,"","",185.21.179.124,1,,2712,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
1367887900,9/5/2017 18:42:52,2808667797,9/5/2017 18:35:26,false,clixsense,0.7546,18490425,SRB,00,Belgrade,178.221.185.237,1,none,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887900,9/5/2017 18:44:45,2808672249,9/5/2017 18:36:04,false,clixsense,0.7734,41128700,TUR,34,Istanbul,78.180.165.158,1,,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887900,9/5/2017 19:41:16,2808825611,9/5/2017 19:38:17,false,clixsense,0.7582,33263403,BEL,11,Brussels,109.128.30.96,1,,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,
1367887901,9/5/2017 18:40:52,2808663037,9/5/2017 18:40:32,false,neodev,0.8808,43038487,ESP,51,Morón De La Frontera,85.55.179.69,5,,"2717
2732",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887901,9/5/2017 18:41:52,2808665260,9/5/2017 18:40:35,false,elite,0.7753,43731513,VEN,04,Maracay,190.77.112.170,5,,"2716
2720
2722
2732",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887901,9/5/2017 18:44:36,2808671830,9/5/2017 18:43:54,false,clixsense,0.7428,36378875,IND,34,Patna,47.29.69.65,5,,"2715
2716
2717
2719
2720
2722
2732",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,
1367887902,9/5/2017 18:38:25,2808657240,9/5/2017 18:37:20,false,neodev,0.8788,39111551,RUS,54,Omsk,95.189.253.147,1,,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887902,9/5/2017 18:46:42,2808677389,9/5/2017 18:46:21,false,clixsense,0.7831,34756512,IND,10,Faridabad,43.239.152.98,4,,2722,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887902,9/5/2017 19:17:04,2808766216,9/5/2017 19:15:48,false,neodev,0.8029,22346229,BGR,61,Varna,46.10.118.216,2,no,NONE,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,
1367887903,9/5/2017 19:14:02,2808756885,9/5/2017 19:13:01,false,neodev,0.8029,22346229,BGR,61,Varna,46.10.118.216,4,rank,2728,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887903,9/5/2017 19:36:46,2808816002,9/5/2017 19:08:28,false,clixsense,0.699,36841019,IND,16,Thane,49.44.51.97,3,that is the good process,"2721
2723
2724
2728
2729
2731",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887903,9/5/2017 20:17:24,2808901967,9/5/2017 20:13:25,false,clixsense,0.7582,33263403,BEL,11,Brussels,109.128.30.96,4,,2728,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,
1367887904,9/5/2017 18:41:52,2808665261,9/5/2017 18:40:35,false,elite,0.7753,43731513,VEN,04,Maracay,190.77.112.170,3,,"2725
2726
2728",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887904,9/5/2017 18:44:36,2808671834,9/5/2017 18:43:54,false,clixsense,0.7428,36378875,IND,34,Patna,47.29.69.65,5,,"2725
2726
2727
2728",,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887904,9/5/2017 19:13:57,2808756720,9/5/2017 19:12:14,false,clixsense,0.7582,33263403,BEL,11,Brussels,109.128.30.96,4,,2728,,,2676,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png,Rank Students according to GPA and the test results,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,
1367887905,9/5/2017 18:42:27,2808666689,9/5/2017 18:41:57,false,neodev,0.7287,43758043,BRA,21,Petropolis,179.199.61.67,2,,NONE,,,2671,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png,Check Documents,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,
