_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,are_the_two_activities_highlighted_in_red_similar,how_similar_do_you_think_are_the_two_highlighted_activities,if_you_think_the_two_activities_are_similar_how_would_you_describe_their_relationship,please_comment_in_which_sense_these_two_activities_are_similar,orig__created_at,orig__unit_id,_updated_at,are_the_two_activities_highlighted_in_red_similar_gold,are_the_two_activities_highlighted_in_red_similar_gold_reason,false,false_reason,how_similar_do_you_think_are_the_two_highlighted_activities_gold,img_a,img_b,nodeid_a,nodeid_b,nodelabel_a,nodelabel_b,processid_a,processid_b
908136777,3/16/2016 09:35:57,false,1924192086,,3/16/2016 09:30:32,false,clixsense,1.0,31802651,IND,19,Bangalore,106.51.240.55,no,1,_partof,B PART OF A,3/7/2016 20:25:03,901143281,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png,2709,2895,send letter of rejection,bridging courses > 30 cp,83,89
908136777,3/16/2016 09:42:59,false,1924195412,,3/16/2016 09:28:43,false,indivillagetest,1.0,33573033,IND,02,"",202.53.75.92,no,2,_partof,different,3/7/2016 20:25:03,901143281,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png,2709,2895,send letter of rejection,bridging courses > 30 cp,83,89
908136778,3/15/2016 17:45:36,false,1923442909,,3/15/2016 17:42:55,false,neodev,1.0,33995512,RUS,38,Krasnodar,95.30.177.167,no,1,match,Not similar,3/7/2016 20:25:03,901143282,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2709,2891,send letter of rejection,conduct interview,83,89
908136778,3/15/2016 18:04:03,false,1923459452,,3/15/2016 18:00:22,false,clixsense,0.9231,6405789,NPL,00,Kathmandu,113.199.244.168,no,3,partof_,no,3/7/2016 20:25:03,901143282,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2709,2891,send letter of rejection,conduct interview,83,89
908136778,3/15/2016 18:09:58,false,1923466784,,3/15/2016 17:59:16,false,clixsense,1.0,35444326,BRA,"","",200.142.3.245,no,1,_partof,N/A,3/7/2016 20:25:03,901143282,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2709,2891,send letter of rejection,conduct interview,83,89
908136779,3/15/2016 18:54:01,false,1923499329,,3/15/2016 18:51:04,false,neodev,1.0,28584099,VEN,07,Valencia,190.142.11.86,no,1,_partof,Both activities are different,3/7/2016 20:25:03,901143283,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2709,2897,send letter of rejection,check documents,83,89
908136779,3/15/2016 19:04:40,false,1923507578,,3/15/2016 18:48:07,false,clixsense,0.9231,31334071,ROU,23,Iasi,89.137.143.31,no,1,_partof,-,3/7/2016 20:25:03,901143283,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2709,2897,send letter of rejection,check documents,83,89
908136779,3/15/2016 19:15:22,false,1923516966,,3/15/2016 19:08:02,false,neodev,1.0,36774369,BGR,51,Plovdiv,95.158.167.33,no,2,_partof,Not similar at all.,3/7/2016 20:25:03,901143283,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2709,2897,send letter of rejection,check documents,83,89
908136780,3/16/2016 14:27:28,false,1924343761,,3/16/2016 14:25:53,false,neodev,1.0,34443633,BGD,81,Dhaka,119.30.45.155,no,2,_partof,not similiar,3/7/2016 20:25:03,901143284,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2709,2892,send letter of rejection,go to interview,83,89
908136780,3/16/2016 14:28:08,false,1924344115,,3/16/2016 14:23:19,false,neodev,0.7692,12383470,IND,"","",14.96.117.7,no,1,partof_,not similar,3/7/2016 20:25:03,901143284,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2709,2892,send letter of rejection,go to interview,83,89
908136780,3/16/2016 14:30:38,false,1924345585,,3/16/2016 14:27:05,false,neodev,1.0,24341069,GRC,13,Thessaloníki,79.103.184.155,no,1,partof_,THE TWO ACTIVITIES HAVE NOTHING IN COMMON.,3/7/2016 20:25:03,901143284,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2709,2892,send letter of rejection,go to interview,83,89
908136781,3/16/2016 05:18:26,false,1924057206,,3/16/2016 05:14:20,false,indivillagetest,1.0,35598777,IND,02,"",202.53.75.92,no,2,partof_,,3/7/2016 20:25:03,901143285,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png,2709,2890,send letter of rejection,send interview invitation,83,89
908136781,3/16/2016 05:22:03,false,1924059139,,3/16/2016 05:17:12,false,indivillagetest,0.9231,34418157,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143285,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png,2709,2890,send letter of rejection,send interview invitation,83,89
908136781,3/16/2016 05:23:30,false,1924059758,,3/16/2016 05:16:11,false,indivillagetest,1.0,35597743,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143285,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png,2709,2890,send letter of rejection,send interview invitation,83,89
908136782,3/16/2016 14:31:06,false,1924345821,,3/16/2016 14:28:27,false,neodev,0.7692,12383470,IND,"","",14.96.117.7,no,1,partof_,not similar,3/7/2016 20:25:03,901143286,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png,2709,2898,send letter of rejection,forward documents,83,89
908136782,3/16/2016 14:34:23,false,1924347419,,3/16/2016 14:29:26,false,clixsense,1.0,34982264,PHL,F2,Quezon City,112.198.83.203,yes,5,partof_,sending,3/7/2016 20:25:03,901143286,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png,2709,2898,send letter of rejection,forward documents,83,89
908136782,3/16/2016 14:34:37,false,1924347548,,3/16/2016 14:30:42,false,clixsense,0.7273,30140011,EGY,01,Mansoura,197.33.65.42,no,1,_partof,Not similar at all,3/7/2016 20:25:03,901143286,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2898.png,2709,2898,send letter of rejection,forward documents,83,89
908136783,3/16/2016 07:29:16,false,1924124819,,3/16/2016 07:26:14,false,neodev,1.0,13782729,IND,25,"",1.39.60.71,no,1,partof_,different process,3/7/2016 20:25:03,901143287,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png,2709,2899,send letter of rejection,documents received,83,89
908136783,3/16/2016 07:33:20,false,1924127184,,3/16/2016 07:30:49,false,elite,1.0,36617018,IDN,08,Surabaya,125.164.4.97,no,2,_partof,OK,3/7/2016 20:25:03,901143287,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png,2709,2899,send letter of rejection,documents received,83,89
908136783,3/16/2016 07:36:33,false,1924128935,,3/16/2016 07:31:50,false,elite,0.9231,32361898,TUR,"","",212.156.0.234,no,1,partof_,these are not similar.,3/7/2016 20:25:03,901143287,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2899.png,2709,2899,send letter of rejection,documents received,83,89
908136784,3/16/2016 05:24:28,false,1924060079,,3/16/2016 05:18:29,false,indivillagetest,1.0,35598777,IND,02,"",202.53.75.92,no,1,_partof,yes,3/7/2016 20:25:03,901143288,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png,2709,2887,send letter of rejection,evaluate,83,89
908136784,3/16/2016 05:25:27,false,1924060528,,3/16/2016 05:18:54,false,indivillagetest,0.9231,35077410,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143288,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png,2709,2887,send letter of rejection,evaluate,83,89
908136784,3/16/2016 06:26:18,false,1924090564,,3/16/2016 06:22:31,false,indivillagetest,0.8462,33600157,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143288,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png,2709,2887,send letter of rejection,evaluate,83,89
908136785,3/16/2016 09:02:49,false,1924174285,,3/16/2016 09:00:28,false,neodev,1.0,36360111,SRB,00,Sombor,188.2.160.180,no,2,partof_,Not similar,3/7/2016 20:25:03,901143289,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png,2709,2896,send letter of rejection,bridging courses < 30 cp,83,89
908136785,3/16/2016 09:18:50,false,1924182471,,3/16/2016 09:04:02,false,indivillagetest,0.9231,34550698,IND,02,"",202.53.75.92,no,2,_partof,different,3/7/2016 20:25:03,901143289,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png,2709,2896,send letter of rejection,bridging courses < 30 cp,83,89
908136785,3/16/2016 09:22:14,false,1924184239,,3/16/2016 09:08:45,false,indivillagetest,1.0,33573033,IND,02,"",202.53.75.92,no,2,_partof,different,3/7/2016 20:25:03,901143289,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png,2709,2896,send letter of rejection,bridging courses < 30 cp,83,89
908136786,3/16/2016 02:56:47,false,1923972724,,3/16/2016 02:51:36,false,neodev,0.9231,28875937,PAK,05,Karachi,182.180.125.133,no,1,partof_,Different activities,3/7/2016 20:25:03,901143290,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png,2709,2886,send letter of rejection,apply online,83,89
908136786,3/16/2016 03:51:33,false,1924011936,,3/16/2016 03:50:01,false,elite,1.0,34869747,IND,19,Bangalore,117.192.169.145,no,3,partof_,s,3/7/2016 20:25:03,901143290,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png,2709,2886,send letter of rejection,apply online,83,89
908136786,3/16/2016 04:23:41,false,1924028982,,3/16/2016 04:18:32,false,neodev,1.0,33699696,IDN,30,Bandung,150.107.244.244,no,1,_partof,Not similar,3/7/2016 20:25:03,901143290,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png,2709,2886,send letter of rejection,apply online,83,89
908136787,3/16/2016 06:04:16,false,1924078805,,3/16/2016 06:01:54,false,elite,0.8462,30216145,IND,"","",14.96.53.57,no,1,_partof,not similar,3/7/2016 20:25:03,901143291,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png,2709,2885,send letter of rejection,send documents by post,83,89
908136787,3/16/2016 06:22:21,false,1924088303,,3/16/2016 06:19:00,false,indivillagetest,0.8462,33600157,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143291,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png,2709,2885,send letter of rejection,send documents by post,83,89
908136787,3/16/2016 06:25:23,false,1924090035,,3/16/2016 06:17:55,false,indivillagetest,0.8462,35597807,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143291,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2709.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png,2709,2885,send letter of rejection,send documents by post,83,89
908136788,3/16/2016 09:24:35,false,1924185712,,3/16/2016 09:23:07,false,clixsense,0.9231,28570946,ITA,15,Pozzo Di Gotto,79.25.3.2,no,2,partof_,They are compoletly diferent,3/7/2016 20:25:03,901143292,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png,2688,2884,sufficient cp in mathematics,documents received,83,89
908136788,3/16/2016 09:25:33,false,1924186224,,3/16/2016 09:23:38,false,clixsense,0.9231,30381282,BIH,01,Visoko,77.221.24.44,yes,4,_partof,NONE,3/7/2016 20:25:03,901143292,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png,2688,2884,sufficient cp in mathematics,documents received,83,89
908136788,3/16/2016 09:30:30,false,1924188602,,3/16/2016 09:24:13,false,clixsense,1.0,31802651,IND,19,Bangalore,106.51.240.55,no,2,_partof,B part of A,3/7/2016 20:25:03,901143292,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2884.png,2688,2884,sufficient cp in mathematics,documents received,83,89
908136789,3/16/2016 13:49:33,false,1924322014,,3/16/2016 13:48:05,false,elite,1.0,33018241,IDN,04,Jakarta,202.62.17.14,no,1,_partof,Not same,3/7/2016 20:25:03,901143293,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png,2688,2883,sufficient cp in mathematics,rejected,83,89
908136789,3/16/2016 13:52:31,false,1924323467,,3/16/2016 13:47:09,false,neodev,0.9091,33712172,VEN,25,Caracas,201.242.76.221,no,2,_partof,They are different,3/7/2016 20:25:03,901143293,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png,2688,2883,sufficient cp in mathematics,rejected,83,89
908136789,3/16/2016 13:53:56,false,1924324213,,3/16/2016 13:50:21,false,clixsense,1.0,27122921,PHL,D9,Pinagbuhatan,121.54.54.226,no,1,partof_,"no, it is not similar",3/7/2016 20:25:03,901143293,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2883.png,2688,2883,sufficient cp in mathematics,rejected,83,89
908136790,3/16/2016 05:06:01,false,1924051363,,3/16/2016 04:56:48,false,indivillagetest,1.0,34549184,IND,02,"",202.53.75.92,no,2,partof_,different,3/7/2016 20:25:03,901143294,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png,2688,2889,sufficient cp in mathematics,send letter of rejection,83,89
908136790,3/16/2016 05:16:09,false,1924056088,,3/16/2016 05:10:08,false,indivillagetest,1.0,35597743,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143294,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png,2688,2889,sufficient cp in mathematics,send letter of rejection,83,89
908136790,3/16/2016 05:21:08,false,1924058630,,3/16/2016 04:55:24,false,indivillagetest,1.0,33700340,IND,02,"",202.53.75.92,no,2,_partof,different,3/7/2016 20:25:03,901143294,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2889.png,2688,2889,sufficient cp in mathematics,send letter of rejection,83,89
908136791,3/16/2016 12:10:47,false,1924279262,,3/16/2016 12:07:47,false,neodev,0.8462,33425823,VEN,"","",190.75.155.174,no,4,partof_,accepted,3/7/2016 20:25:03,901143295,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png,2688,2888,sufficient cp in mathematics,send letter of acceptance,83,89
908136791,3/16/2016 12:11:08,false,1924279374,,3/16/2016 12:07:27,false,neodev,1.0,11060734,BGD,81,Dhaka,103.4.147.18,no,1,_partof,n,3/7/2016 20:25:03,901143295,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png,2688,2888,sufficient cp in mathematics,send letter of acceptance,83,89
908136791,3/16/2016 12:12:27,false,1924279831,,3/16/2016 12:08:36,false,neodev,1.0,34565002,TUN,"","",41.225.67.74,no,3,partof_,lj:,3/7/2016 20:25:03,901143295,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2888.png,2688,2888,sufficient cp in mathematics,send letter of acceptance,83,89
908136792,3/16/2016 12:51:13,false,1924296001,,3/16/2016 12:45:23,false,clixsense,1.0,20216233,IND,25,Chennai,106.51.1.156,no,1,_partof,not same,3/7/2016 20:25:03,901143296,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png,2688,2893,sufficient cp in mathematics,rejected,83,89
908136792,3/16/2016 12:51:33,false,1924296136,,3/16/2016 12:46:22,false,elite,0.8462,36661293,IDN,11,Pontianak,180.249.249.201,no,2,partof_,requirement =/ rejectd,3/7/2016 20:25:03,901143296,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png,2688,2893,sufficient cp in mathematics,rejected,83,89
908136792,3/16/2016 13:21:30,false,1924309755,,3/16/2016 13:05:58,false,neodev,1.0,34816934,VEN,"","",190.201.10.241,no,1,partof_,"They are not equal . ""A"" sufficient cp in mathematics   "" B "" rejected",3/7/2016 20:25:03,901143296,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2893.png,2688,2893,sufficient cp in mathematics,rejected,83,89
908136793,3/16/2016 13:55:18,false,1924324943,,3/16/2016 13:54:14,false,elite,0.9231,30688710,IDN,"","",112.215.124.114,no,1,_partof,not same,3/7/2016 20:25:03,901143297,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png,2688,2894,sufficient cp in mathematics,check bachelor's degree,83,89
908136793,3/16/2016 13:55:41,false,1924325310,,3/16/2016 13:54:06,false,clixsense,1.0,34827464,VEN,25,Caracas,190.36.211.119,no,1,match,no similar,3/7/2016 20:25:03,901143297,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png,2688,2894,sufficient cp in mathematics,check bachelor's degree,83,89
908136793,3/16/2016 14:03:04,false,1924329415,,3/16/2016 13:53:59,false,clixsense,1.0,27122921,PHL,D9,Pinagbuhatan,121.54.54.166,no,1,partof_,"no, it is not similar",3/7/2016 20:25:03,901143297,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2894.png,2688,2894,sufficient cp in mathematics,check bachelor's degree,83,89
908136794,3/16/2016 05:05:33,false,1924051171,,3/16/2016 05:02:29,false,indivillagetest,0.9231,34393447,IND,02,"",202.53.75.92,no,2,partof_,different,3/7/2016 20:25:03,901143298,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png,2688,2895,sufficient cp in mathematics,bridging courses > 30 cp,83,89
908136794,3/16/2016 05:08:48,false,1924052632,,3/16/2016 05:03:06,false,clixsense,1.0,34010900,VEN,"","",201.210.219.197,yes,5,match,IS SIMILAR,3/7/2016 20:25:03,901143298,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png,2688,2895,sufficient cp in mathematics,bridging courses > 30 cp,83,89
908136794,3/16/2016 05:19:20,false,1924057754,,3/16/2016 05:02:25,false,indivillagetest,0.9231,34392145,IND,02,"",202.53.75.92,yes,6,match,same,3/7/2016 20:25:03,901143298,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2895.png,2688,2895,sufficient cp in mathematics,bridging courses > 30 cp,83,89
908136795,3/15/2016 23:38:21,false,1923815243,,3/15/2016 23:27:38,false,clixsense,1.0,18495435,IDN,07,Solo,112.215.154.128,no,1,_partof,different activities,3/7/2016 20:25:03,901143299,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2688,2891,sufficient cp in mathematics,conduct interview,83,89
908136795,3/15/2016 23:41:51,false,1923817063,,3/15/2016 23:38:32,false,clixsense,0.8462,34805760,BGR,65,Yambol,130.185.241.118,no,1,_partof,These two activities can be considered as not  similar because they perform not same action,3/7/2016 20:25:03,901143299,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2688,2891,sufficient cp in mathematics,conduct interview,83,89
908136795,3/16/2016 00:40:33,false,1923850874,,3/16/2016 00:37:41,false,elite,0.8462,36339732,IDN,08,Surabaya,36.74.199.138,no,2,_partof,ok,3/7/2016 20:25:03,901143299,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2891.png,2688,2891,sufficient cp in mathematics,conduct interview,83,89
908136796,3/16/2016 06:51:44,false,1924105431,,3/16/2016 06:49:02,false,indivillagetest,1.0,32717039,IND,02,"",202.53.75.92,no,2,partof_,different,3/7/2016 20:25:03,901143300,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2688,2897,sufficient cp in mathematics,check documents,83,89
908136796,3/16/2016 07:15:43,false,1924117848,,3/16/2016 07:10:41,false,clixsense,0.9231,34965909,IND,02,Eluru,119.235.50.70,no,2,partof_,these two are different actions,3/7/2016 20:25:03,901143300,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2688,2897,sufficient cp in mathematics,check documents,83,89
908136796,3/16/2016 07:18:58,false,1924119492,,3/16/2016 07:14:04,false,elite,0.8462,34427707,BGR,53,Rousse,62.176.87.67,no,2,_partof,n/a,3/7/2016 20:25:03,901143300,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2897.png,2688,2897,sufficient cp in mathematics,check documents,83,89
908136797,3/16/2016 10:35:58,false,1924222832,,3/16/2016 10:33:39,false,clixsense,0.9231,36302294,SRB,00,Belgrade,178.148.62.198,no,1,match,not similar,3/7/2016 20:25:03,901143301,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2688,2892,sufficient cp in mathematics,go to interview,83,89
908136797,3/16/2016 11:19:46,false,1924243564,,3/16/2016 11:10:32,false,indivillagetest,0.9231,35597775,IND,02,"",202.53.75.92,no,2,_partof,Different,3/7/2016 20:25:03,901143301,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2688,2892,sufficient cp in mathematics,go to interview,83,89
908136797,3/16/2016 11:23:21,false,1924245457,,3/16/2016 11:20:52,false,indivillagetest,1.0,33700014,IND,02,"",202.53.75.92,no,2,partof_,Different,3/7/2016 20:25:03,901143301,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2892.png,2688,2892,sufficient cp in mathematics,go to interview,83,89
908136798,3/16/2016 05:43:46,false,1924068654,,3/16/2016 05:42:07,false,clixsense,1.0,31027621,IND,16,Pune,122.15.197.236,no,3,_partof,not similar,3/7/2016 20:25:03,901143302,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png,2688,2890,sufficient cp in mathematics,send interview invitation,83,89
908136798,3/16/2016 05:48:32,false,1924070931,,3/16/2016 05:45:35,false,neodev,0.7692,30157165,EGY,"","",105.196.4.50,no,1,partof_,I think A is a pre-step for B,3/7/2016 20:25:03,901143302,3/7/2016 20:25:03,,,,,,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2688.png,http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2890.png,2688,2890,sufficient cp in mathematics,send interview invitation,83,89
